Item_id,Item_Title,Fecha_publicacion,Tags,Match_ASECORP_BBDD
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/12/pdf/2021_1372.pdf&tipo=rutaDocm"";""2021/1372"")",Sanidad. Procedimiento Ordinario 119/2021. [NID 2021/1372],2021-02-12,"Resolución de 28 de enero de 2021, Resolución de 06 de febrero de 2021",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1618.pdf&tipo=rutaDocm"";""2021/1618"")","Universidades. Extracto de 15/02/2021, de la Universidad de Castilla-La Mancha, de la convocatoria de una beca de colaboración para la realización de tareas de apoyo informático en la Unidad de Educación Médica de la Facultad de Medicina de Ciudad Real. Año 2001. BDNS (Identif.): 549202. [NID 2021/1618]",2021-02-19,"Ley 38/2003, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_884.pdf&tipo=rutaDocm"";""2021/884"")",Procedimiento: Juicio Verbal 375/2019.  [NID 2021/884],2021-02-19,sentencia 12/20,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1444.pdf&tipo=rutaDocm"";""2021/1444"")",Procedimiento: JVE Juicio Verbal (efectividad) 122/2020. [NID 2021/1444],2021-02-19,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1537.pdf&tipo=rutaDocm"";""2021/1537"")","Anuncio de 04/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por el que se da publicidad al depósito de la modificación de los estatutos de la federación empresarial denominada Federación de Asociaciones de Jóvenes Empresarias y Empresarios de Castilla-La Mancha, en siglas Aje Castilla-La Mancha. [NID 2021/1537]",2021-02-19,"Real Decreto 416/2015, Ley 19/1977, Ley 36/2011",LEY 36/2011 ESP
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1631.pdf&tipo=rutaDocm"";""2021/1631"")","Anuncio de 16/02/2021, de la Dirección General de Transición Energética, sobre información pública del proyecto y estudio de impacto ambiental, de la planta solar fotovoltaica denominada Telesto Solar 9 de 37,95 MWp, y sus infraestructuras de evacuación, emplazadas en los términos municipales de San Andrés del Rey y Budia (Guadalajara), a efectos de su autorización administrativa previa y declaración de impacto ambiental. Referencia: 2703/01103. [NID 2021/1631]",2021-02-19,"Ley 21/2013, Ley 24/2013, Ley 2/2020","LEY 21/2013 ESP, LEY 24/2013 ESP, LEY 9/2018 ESP, ORD IET/338/2014 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1633.pdf&tipo=rutaDocm"";""2021/1633"")","Anuncio de 16/02/2021, de la Dirección General de Transición Energética, sobre información pública del proyecto y estudio de impacto ambiental, de la planta solar fotovoltaica denominada Telesto Solar 3 de 49,97 MWp, y sus infraestructuras de evacuación, emplazadas en el término municipal de San Andrés del Rey (Guadalajara), a efectos de su autorización administrativa previa, autorización administrativa de construcción y declaración de impacto ambiental. Referencia: 2703/01102. [NID 2021/1633]",2021-02-19,"Ley 21/2013, Ley 24/2013, Ley 2/2020","LEY 21/2013 ESP, LEY 24/2013 ESP, LEY 9/2018 ESP, ORD IET/338/2014 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1637.pdf&tipo=rutaDocm"";""2021/1637"")","Anuncio de 16/02/2021, de la Dirección General de Transición Energética, sobre información pública del proyecto y estudio de impacto ambiental, de la planta solar fotovoltaica denominada Telesto Solar 2 de 49,97 MWp, y sus infraestructuras de evacuación, emplazadas en el término municipal de San Andrés del Rey (Guadalajara), a efectos de su autorización administrativa previa, autorización administrativa de construcción y declaración de impacto ambiental. Referencia: 2703/01101. [NID 2021/1637]",2021-02-19,"Ley 21/2013, Ley 24/2013, Ley 2/2020","LEY 21/2013 ESP, LEY 24/2013 ESP, LEY 9/2018 ESP, ORD IET/338/2014 ESP, RES 8/3/2016 ESP, STC 13/2015 ESP , STC 53/2017 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_726.pdf&tipo=rutaDocm"";""2021/726"")","Anuncio de 22/01/2021, de la Delegación Provincial de Desarrollo Sostenible de Toledo, sobre ocupación de terrenos en vía pecuaria Vereda de Yunclillos, Cordel del Camino antiguo de Toledo a Madrid, Vereda de Pantoja a Cedillo del Condado, Colada de Illescas (VP/49/20), en el término municipal de Yunclillos, Yuncler, Cedillo del Condado, Numancia de La Sagra, Pantoja y Yeles (Toledo), con destino al proyecto de línea aérea 30 kV/220kV Pradillos Sur-Set Promotores. [NID 2021/726]",2021-02-19,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1108.pdf&tipo=rutaDocm"";""2021/1108"")","Anuncio de 03/02/2021, del Ayuntamiento de Chinchilla de Montearagón (Albacete), sobre información pública de la tramitación de calificación urbanística de terreno en suelo rústico de reserva para licencia para extracción de arenas y arcillas en paraje Navajuelos, en las parcelas 15 y 18 del polígono 31 de rústica de este término municipal. [NID 2021/1108]",2021-02-19,Ley 2/1998,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1105.pdf&tipo=rutaDocm"";""2021/1105"")","Anuncio de 27/01/2021, del Ayuntamiento de Cuerva (Toledo), sobre información pública del proyecto de Modificación Puntual de las Normas Subsidiarias Municipales. [NID 2021/1105]",2021-02-19,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/19/pdf/2021_1364.pdf&tipo=rutaDocm"";""2021/1364"")","Anuncio de 09/02/2021, del Ayuntamiento de Daimiel (Ciudad Real), sobre información pública de tramitación de calificación urbanística y la correspondiente licencia de obras (expediente 431/20) para nave agrícola y vallado, en la parcela 82 del polígono 103, del catastro de rústica de Daimiel. [NID 2021/1364]",2021-02-19,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1602.pdf&tipo=rutaDocm"";""2021/1602"")","Ayudas y Subvenciones. Orden 20/2021, de 10 de febrero, de la Consejería de Desarrollo Sostenible, por la que se modifica la Orden 162/2019, de 25 de septiembre, por la que se desarrollan las bases reguladoras y se aprueba la convocatoria del programa de ayudas para actuaciones de eficiencia energética en pyme y gran empresa del sector industrial. [NID 2021/1602]",2021-02-22,"Real Decreto 263/2019, Real Decreto 1186/2020, Ley 11/2003","RD 1186/2020 ESP, RD 263/2019 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1595.pdf&tipo=rutaDocm"";""2021/1595"")","Pesca. Orden 21/2021, de 12 febrero, de la Consejería de Desarrollo Sostenible, por la que se regula la pesca nocturna en la comunidad autónoma de Castilla-La Mancha. [NID 2021/1595]",2021-02-22,"Ley 39/2015, Ley 1/1992, Ley 9/2012, Ley 42/2007, ley 1/1992, Ley 11/2007","LEY 33/2015 ESP, LEY 42/2007 ESP, RD 1274/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1640.pdf&tipo=rutaDocm"";""2021/1640"")","Centros Educativos. Resolución de 15/02/2021, de la Dirección General de Recursos Humanos y Planificación Educativa, por la que se dictan instrucciones complementarias como consecuencia de la modificación de las plantillas de maestros y maestras en determinados colegios públicos de Educación Infantil y Primaria, Educación Especial, colegios rurales agrupados, centros de educación de personas adultas e institutos de Educación Secundaria. [NID 2021/1640]",2021-02-22,Real Decreto 1364/2010,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1606.pdf&tipo=rutaDocm"";""2021/1606"")","Concurso de Traslados. Resolución de 03/02/2021, de la Secretaría General, por la que se modifica la composición de la comisión de valoración del concurso permanente para la provisión de puestos de trabajo de la Escala Superior de Sanitarios Locales, Especialidad Medicina, de la Administración de la Junta de Comunidades de Castilla-La Mancha. [NID 2021/1606]",2021-02-22,"Orden de 26 de septiembre de 2005, Ley 40/2015, Resolución de 14 de febrero de 2006",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1749.pdf&tipo=rutaDocm"";""2021/1749"")","Concurso de Traslados. Resolución de 15/02/2021, de la Dirección General de Recursos Humanos y Planificación Educativa, por la que se hace pública la relación provisional de puestos de trabajo vacantes a proveer en el concurso de traslados y procesos previos del Cuerpo de Maestros convocados por Resolución de la Consejería de Educación, Cultura y Deportes de 26/10/2020. [NID 2021/1749]",2021-02-22,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1576.pdf&tipo=rutaDocm"";""2021/1576"")","Notificaciones. Notificación de 12/02/2021, de la Secretaría General, por la que se ordena la publicación de la comunicación de la interposición de recurso de alzada en expediente DEP-45-0050/2020. [NID 2021/1576]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1589.pdf&tipo=rutaDocm"";""2021/1589"")","Sanciones. Notificación de 10/02/2021, de la Dirección General de Autónomos, Trabajo y Economía Social, por la que se da publicidad a la Resolución de fecha 25/01/2021 del expediente sancionador TI-005/2020 por infracciones del orden social. [NID 2021/1589]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1653.pdf&tipo=rutaDocm"";""2021/1653"")","Ayudas y Subvenciones. Resolución de 15/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la V2B Wine Meeting en Singapur 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549338. [NID 2021/1653]",2021-02-22,"Real Decreto 887/2006, Ley 50/2002, Ley 38/2003, Real Decreto 209/2003, Ley 39/2015, Ley 4/2018, RESOLUCIÓN DE 15 DE FEBRERO DE 2021, Ley 5/2017, Ley 12/1991, Ley 58/2003, Ley 11/2003, Orden HFP/1979/2016",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1655.pdf&tipo=rutaDocm"";""2021/1655"")","Ayudas y Subvenciones. Resolución de 15/02/2021, del Instituto de Promoción Exterior de Castilla-La Mancha, por la que se aprueba la convocatoria de concesión de subvenciones para la participación en la V2B Wine Meeting en  Tailandia 2021, al amparo de la Orden 92/2020, de 24 de junio, de la Consejería de Economía, Empresas y Empleo, por la que se establecen las bases reguladoras de las ayudas para la participación agrupada en acciones de internacionalización convocadas por el Instituto de Promoción Exterior de Castilla-La Mancha. Extracto BDNS (Identif.): 549334. [NID 2021/1655]",2021-02-22,"Real Decreto 887/2006, Ley 50/2002, Ley 38/2003, Real Decreto 209/2003, Ley 39/2015, Ley 4/2018, RESOLUCIÓN DE 15 DE FEBRERO DE 2021, Ley 5/2017, Ley 12/1991, Ley 58/2003, Ley 11/2003, Orden HFP/1979/2016",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1766.pdf&tipo=rutaDocm"";""2021/1766"")","Premios. Resolución de 18/02/2021, de la Consejería de Hacienda y Administraciones Públicas, por la que se otorga el IX Premio a la Excelencia y a la Calidad en la Prestación de Servicios Públicos en Castilla-La Mancha. [NID 2021/1766]",2021-02-22,Resolución de 15 de enero de 2020,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1564.pdf&tipo=rutaDocm"";""2021/1564"")","Sanciones. Notificación de 21/01/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 275/2020-M de fecha 15/12/2020. [NID 2021/1564]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1557.pdf&tipo=rutaDocm"";""2021/1557"")","Sanciones. Notificación de 25/01/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 002/21-T de fecha 13/01/2021. [NID 2021/1557]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1558.pdf&tipo=rutaDocm"";""2021/1558"")","Sanciones. Notificación de 25/01/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 005/20-M de fecha 26/11/2020. [NID 2021/1558]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1563.pdf&tipo=rutaDocm"";""2021/1563"")","Sanciones. Notificación de 25/01/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a la propuesta de resolución del expediente sancionador número 095/20-S de fecha 15/12/2020. [NID 2021/1563]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1560.pdf&tipo=rutaDocm"";""2021/1560"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 785/2020-S de fecha 23/10/2020. [NID 2021/1560]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1567.pdf&tipo=rutaDocm"";""2021/1567"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 682/2020-S de fecha 13/10/2020. [NID 2021/1567]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1568.pdf&tipo=rutaDocm"";""2021/1568"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 843/2020-S de fecha 30/10/2020. [NID 2021/1568]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1571.pdf&tipo=rutaDocm"";""2021/1571"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 844/2020-S de fecha 30/10/2020. [NID 2021/1571]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1575.pdf&tipo=rutaDocm"";""2021/1575"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 263/20-M de fecha 11/12/2020. [NID 2021/1575]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1584.pdf&tipo=rutaDocm"";""2021/1584"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 750/2020-S de fecha 21/10/2020. [NID 2021/1584]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1586.pdf&tipo=rutaDocm"";""2021/1586"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 261/20-M de fecha 11/12/2020. [NID 2021/1586]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1587.pdf&tipo=rutaDocm"";""2021/1587"")","Sanciones. Notificación de 01/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 854/2020-S de fecha 02/11/2020. [NID 2021/1587]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1559.pdf&tipo=rutaDocm"";""2021/1559"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 360/20-M de fecha 30/12/2020. [NID 2021/1559]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1561.pdf&tipo=rutaDocm"";""2021/1561"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 390/20-M de fecha 30/12/2020. [NID 2021/1561]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1562.pdf&tipo=rutaDocm"";""2021/1562"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 392/20-M de fecha 30/12/2020. [NID 2021/1562]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1565.pdf&tipo=rutaDocm"";""2021/1565"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 362/20-M de fecha 30/12/2020. [NID 2021/1565]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1566.pdf&tipo=rutaDocm"";""2021/1566"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 384/20-M de fecha 30/12/2020. [NID 2021/1566]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1569.pdf&tipo=rutaDocm"";""2021/1569"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 361/20-M de fecha 30/12/2020. [NID 2021/1569]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1570.pdf&tipo=rutaDocm"";""2021/1570"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 382/20-M de fecha 30/12/2020. [NID 2021/1570]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1572.pdf&tipo=rutaDocm"";""2021/1572"")","Notificaciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, de citación para notificaciones a los interesados que se relacionan a continuación, por no haber sido posible realizarlas por causas no imputables a la delegación provincial. [NID 2021/1572]",2021-02-22,Ley 58/2003,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1574.pdf&tipo=rutaDocm"";""2021/1574"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 380/20-M de fecha 30/12/2020. [NID 2021/1574]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1583.pdf&tipo=rutaDocm"";""2021/1583"")","Sanciones. Notificación de 02/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a iniciación del expediente sancionador número 365/20-M de fecha 30/12/2020. [NID 2021/1583]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1585.pdf&tipo=rutaDocm"";""2021/1585"")","Sanciones. Notificación de 03/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a la Resolución del expediente sancionador número 040/20-S de fecha 11/01/2021. [NID 2021/1585]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1582.pdf&tipo=rutaDocm"";""2021/1582"")","Sanciones. Notificación de 04/02/2021, de la Delegación Provincial de Sanidad de Albacete, por la que se da publicidad a la propuesta de resolución del expediente sancionador número 129/20-S de fecha 18/01/2021. [NID 2021/1582]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1590.pdf&tipo=rutaDocm"";""2021/1590"")","Sanciones. Notificación de 15/02/2021, de la Delegación Provincial de Sanidad de Toledo, por la que se da publicidad a la Resolución de fecha 01/02/2021, del procedimiento sancionador por infracción en materia de salud pública, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente número Covid/45070/2020). [NID 2021/1590]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1588.pdf&tipo=rutaDocm"";""2021/1588"")","Ganadería. Resolución de 12/02/2021, de la Dirección General de Agricultura y Ganadería, por la que se da publicidad a las resoluciones de reconocimiento de agrupaciones de defensa sanitaria ganaderas (ADSG) e inscripción, las de fusión, las de modificaciones y las de pérdida de la condición de ADSG y cancelación de la inscripción en el Registro Regional de ADSG, notificadas durante el año 2020. [NID 2021/1588]",2021-02-22,"Resolución de 16 de septiembre de 2020, Resolución de 4 de septiembre de 2020, Resolución de 10 de marzo de 2020, Resolución de 8 de septiembre de 2020, Resolución de 16 de junio de 2020, Resolución de 08 de abril de 2020, Resolución de 9 de septiembre de 2020, Resolución de 5 de octubre de 2020, Resolución de 5 de marzo de 2020","RES 10/3/2020 ESP, RES 16/9/2020 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1577.pdf&tipo=rutaDocm"";""2021/1577"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, por la que se acuerda dar publicidad a la propuesta de resolución recaída en el expediente sancionador por infracción en materia de sanidad animal, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16SA200036). [NID 2021/1577]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1578.pdf&tipo=rutaDocm"";""2021/1578"")","Sanciones. Notificación de 10/02/2021, de la Delegación Provincial de Agricultura, Agua y Desarrollo Rural de Cuenca, por la que se acuerda dar publicidad a la resolución recaída en el expediente sancionador por infracción en materia de bienestar animal, al no haberse podido practicar la notificación personal en el último domicilio conocido (expediente 16BA200017). [NID 2021/1578]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1597.pdf&tipo=rutaDocm"";""2021/1597"")","Convenios. Resolución de 15/02/2021, del Instituto Regional de Investigación y Desarrollo Agroalimentario y Forestal (Iriaf), por la que se da publicidad al convenio entre la Asociación Agrama y el Iriaf para el programa de mejora genética de la oveja manchega. [NID 2021/1597]",2021-02-22,,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1604.pdf&tipo=rutaDocm"";""2021/1604"")","Notificaciones. Notificación de 08/02/2021, de la Secretaría General, por la que se procede a la publicación de la Resolución de 27/10/2020, recaída en el recurso de alzada RAD-101/2020. [NID 2021/1604]",2021-02-22,Ley 39/2015,
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1605.pdf&tipo=rutaDocm"";""2021/1605"")","Bibliotecas. Resolución de 15/02/2021, de la Viceconsejería de Cultura y Deportes, por la que se aprueba la integración de centros en la Red de Bibliotecas Públicas de Castilla-La Mancha. [NID 2021/1605]",2021-02-22,"Ley 29/1998, Ley 3/2011, Ley 39/2015",
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1598.pdf&tipo=rutaDocm"";""2021/1598"")","Notificaciones. Notificación de 09/02/2021, de la Delegación Provincial de Bienestar Social de Ciudad Real, en procedimiento de protección de menores. [NID 2021/1598]",2021-02-22,"Ley 1/2000, Ley 39/2015","RDL 12/2011 ESP, RES 15/9/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1599.pdf&tipo=rutaDocm"";""2021/1599"")","Notificaciones. Notificación de 11/02/2021, de la Delegación Provincial de Bienestar Social de Ciudad Real, en procedimiento de protección de menores. [NID 2021/1599]",2021-02-22,"Ley 1/2000, Ley 39/2015","RDL 12/2011 ESP, RES 15/9/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1600.pdf&tipo=rutaDocm"";""2021/1600"")","Notificaciones. Notificación de 12/02/2021, de la Delegación Provincial de Bienestar Social de Ciudad Real, en procedimiento de protección de menores. [NID 2021/1600]",2021-02-22,"Ley 1/2000, Ley 39/2015","RDL 12/2011 ESP, RES 15/9/2011 ESP"
"=HIPERVINCULO(""https://docm.jccm.es/portaldocm/descargarArchivo.do?ruta=2021/02/22/pdf/2021_1601.pdf&tipo=rutaDocm"";""2021/1601"")","Notificaciones. Notificación de 12/02/2021, de la Delegación Provincial de Bienestar Social de Ciudad Real, en procedimiento de protección de menores. [NID 2021/1601]",2021-02-22,"Ley 1/2000, Ley 39/2015","RDL 12/2011 ESP, RES 15/9/2011 ESP"
